Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status,Disputed,FraudFlag,IsDuplicate,VerificationStatus,SettlementStatus,HighValue,ManualReviewFlag,Classified_Status
TXN805970,CUST0154,17/01/2024,Auto-generated Card Payments transaction - TX Ref 71992,2746.62,Card Payments,23:17:17,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN372010,CUST0127,11/01/2024,Auto-generated Pre-Funding transaction - TX Ref 33184,4771.25,Pre-Funding,08:58:10,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN920998,CUST0186,09/02/2024,Auto-generated Transfers transaction - TX Ref 47184,6158.87,Transfers,03:09:29,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN196947,CUST0002,18/01/2024,Auto-generated Card Payments transaction - TX Ref 86078,3054.57,Card Payments,05:02:28,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN386457,CUST0107,23/02/2024,Auto-generated Withdrawals transaction - TX Ref 33760,3038.38,Withdrawals,19:42:42,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN766639,CUST0086,16/01/2024,Auto-generated Card Payments transaction - TX Ref 93013,160.07,Card Payments,11:08:17,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN714668,CUST0062,02/01/2024,Auto-generated Pre-Funding transaction - TX Ref 55480,7912.24,Pre-Funding,20:10:03,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN220602,CUST0116,20/01/2024,Auto-generated Bill Payments transaction - TX Ref 55853,8641.41,Bill Payments,07:44:03,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN367938,CUST0182,28/02/2024,Auto-generated Card Payments transaction - TX Ref 51414,9079.97,Card Payments,13:33:20,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN279231,CUST0134,24/02/2024,Auto-generated Card Payments transaction - TX Ref 33536,116.78,Card Payments,21:26:58,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN274459,CUST0136,03/02/2024,Auto-generated Card Payments transaction - TX Ref 21146,8972.0,Card Payments,16:49:47,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN283407,CUST0150,10/02/2024,Auto-generated Pre-Funding transaction - TX Ref 91108,2641.25,Pre-Funding,02:43:30,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN927720,CUST0020,06/02/2024,Auto-generated Transfers transaction - TX Ref 69789,24.69,Transfers,21:42:55,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN815632,CUST0052,11/02/2024,Auto-generated Bill Payments transaction - TX Ref 55632,6366.8,Bill Payments,09:48:36,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN830239,CUST0032,19/02/2024,Auto-generated Pre-Funding transaction - TX Ref 34821,8735.49,Pre-Funding,08:25:38,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN587150,CUST0077,25/01/2024,Auto-generated Pre-Funding transaction - TX Ref 45989,2075.34,Pre-Funding,07:47:57,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN529432,CUST0078,25/01/2024,Auto-generated Withdrawals transaction - TX Ref 14229,7304.62,Withdrawals,01:13:43,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN347842,CUST0003,04/01/2024,Auto-generated Card Payments transaction - TX Ref 49161,8315.79,Card Payments,19:12:42,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN339318,CUST0030,20/02/2024,Auto-generated Transfers transaction - TX Ref 14523,4998.16,Transfers,15:19:24,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN945255,CUST0020,19/02/2024,Auto-generated Withdrawals transaction - TX Ref 92402,4727.4,Withdrawals,15:18:57,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN482978,CUST0099,12/01/2024,Auto-generated Bill Payments transaction - TX Ref 89494,3572.73,Bill Payments,00:13:45,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN765720,CUST0140,21/02/2024,Auto-generated Bill Payments transaction - TX Ref 17963,124.43,Bill Payments,13:17:58,Pending,False,False,False,Pending,Not Settled,False,False,Pending
TXN427878,CUST0105,20/02/2024,Auto-generated Pre-Funding transaction - TX Ref 36292,8284.65,Pre-Funding,08:20:15,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN304642,CUST0041,27/02/2024,Auto-generated Card Payments transaction - TX Ref 31744,5885.8,Card Payments,08:46:54,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN992716,CUST0030,19/01/2024,Auto-generated Bill Payments transaction - TX Ref 82408,8799.83,Bill Payments,15:17:38,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN407421,CUST0083,19/01/2024,Auto-generated Pre-Funding transaction - TX Ref 56038,2502.2,Pre-Funding,20:00:39,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN255940,CUST0037,16/01/2024,Auto-generated Pre-Funding transaction - TX Ref 56038,2868.88,Pre-Funding,00:40:37,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN940547,CUST0187,12/01/2024,Auto-generated Withdrawals transaction - TX Ref 68889,5502.69,Withdrawals,05:59:51,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN534395,CUST0072,26/02/2024,Auto-generated Card Payments transaction - TX Ref 55383,694.39,Card Payments,11:17:37,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN140180,CUST0185,07/02/2024,Auto-generated Card Payments transaction - TX Ref 21514,8283.02,Card Payments,07:11:24,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN706551,CUST0045,13/02/2024,Auto-generated Withdrawals transaction - TX Ref 62089,8834.14,Withdrawals,08:43:24,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN693631,CUST0178,05/02/2024,Auto-generated Pre-Funding transaction - TX Ref 28054,9839.25,Pre-Funding,12:49:41,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN127081,CUST0038,17/02/2024,Auto-generated Bill Payments transaction - TX Ref 76237,5650.26,Bill Payments,01:38:21,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN779981,CUST0178,14/01/2024,Auto-generated Card Payments transaction - TX Ref 51495,4916.45,Card Payments,04:06:59,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN996762,CUST0186,24/01/2024,Auto-generated Pre-Funding transaction - TX Ref 42524,7032.8,Pre-Funding,04:31:31,Completed,False,True,False,Completed,Settled,True,True,Chargeback
TXN246854,CUST0043,28/01/2024,Auto-generated Pre-Funding transaction - TX Ref 98246,8273.25,Pre-Funding,18:22:07,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN362940,CUST0040,16/01/2024,Auto-generated Withdrawals transaction - TX Ref 52593,5854.38,Withdrawals,13:27:55,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN913667,CUST0064,14/02/2024,Auto-generated Bill Payments transaction - TX Ref 80247,3022.88,Bill Payments,05:18:35,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN557793,CUST0036,02/02/2024,Auto-generated Card Payments transaction - TX Ref 16771,4595.68,Card Payments,10:43:29,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN453701,CUST0145,23/02/2024,Auto-generated Withdrawals transaction - TX Ref 96337,604.44,Withdrawals,22:07:13,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN871239,CUST0115,15/02/2024,Auto-generated Transfers transaction - TX Ref 75389,7935.32,Transfers,01:55:46,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN252398,CUST0053,27/02/2024,Auto-generated Withdrawals transaction - TX Ref 37683,1443.65,Withdrawals,14:49:44,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN889472,CUST0187,18/02/2024,Auto-generated Card Payments transaction - TX Ref 99530,4643.43,Card Payments,06:04:13,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN218332,CUST0150,09/01/2024,Auto-generated Card Payments transaction - TX Ref 29853,2557.1,Card Payments,09:03:57,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN155209,CUST0088,10/01/2024,Auto-generated Bill Payments transaction - TX Ref 12972,5351.77,Bill Payments,03:10:34,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN256221,CUST0069,17/01/2024,Auto-generated Card Payments transaction - TX Ref 47781,6753.96,Card Payments,03:32:07,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN349612,CUST0183,01/02/2024,Auto-generated Card Payments transaction - TX Ref 94921,8337.11,Card Payments,15:25:45,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN986866,CUST0013,17/01/2024,Auto-generated Withdrawals transaction - TX Ref 36920,8852.58,Withdrawals,14:25:21,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN788382,CUST0087,17/02/2024,Auto-generated Withdrawals transaction - TX Ref 98372,8638.14,Withdrawals,20:52:15,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN520058,CUST0094,26/02/2024,Auto-generated Card Payments transaction - TX Ref 39902,697.66,Card Payments,02:48:58,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN805252,CUST0175,05/01/2024,Auto-generated Bill Payments transaction - TX Ref 96607,6801.79,Bill Payments,01:33:49,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN679813,CUST0084,23/01/2024,Auto-generated Card Payments transaction - TX Ref 86199,4521.05,Card Payments,01:14:30,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN762828,CUST0151,25/01/2024,Auto-generated Pre-Funding transaction - TX Ref 33894,1726.65,Pre-Funding,01:12:15,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN927598,CUST0046,29/02/2024,Auto-generated Card Payments transaction - TX Ref 51668,2984.59,Card Payments,20:48:06,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN833800,CUST0130,14/01/2024,Auto-generated Withdrawals transaction - TX Ref 43999,5665.57,Withdrawals,02:25:05,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN801534,CUST0096,20/02/2024,Auto-generated Bill Payments transaction - TX Ref 64565,5270.37,Bill Payments,04:12:55,Refunded,False,False,False,Completed,Settled,True,False,Pending
TXN424366,CUST0155,19/02/2024,Auto-generated Pre-Funding transaction - TX Ref 91482,8915.37,Pre-Funding,01:10:58,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN154439,CUST0117,15/02/2024,Auto-generated Withdrawals transaction - TX Ref 14576,7083.2,Withdrawals,00:19:07,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN270335,CUST0151,25/01/2024,Auto-generated Transfers transaction - TX Ref 69666,1721.72,Transfers,13:07:07,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN142845,CUST0056,13/01/2024,Auto-generated Pre-Funding transaction - TX Ref 62856,5644.11,Pre-Funding,01:23:34,Completed,False,False,False,Pending,Settled,True,True,Pending
TXN836614,CUST0127,05/02/2024,Auto-generated Withdrawals transaction - TX Ref 54882,6709.19,Withdrawals,04:20:46,Pending,False,False,False,Failed,Not Settled,True,False,Pending
TXN822663,CUST0139,04/02/2024,Auto-generated Pre-Funding transaction - TX Ref 12550,9236.64,Pre-Funding,18:19:27,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN254649,CUST0028,21/02/2024,Auto-generated Card Payments transaction - TX Ref 18741,1991.61,Card Payments,22:05:35,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN709852,CUST0100,24/01/2024,Auto-generated Transfers transaction - TX Ref 76991,5747.82,Transfers,07:08:58,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN924878,CUST0061,24/02/2024,Auto-generated Bill Payments transaction - TX Ref 16008,9606.29,Bill Payments,00:57:53,Completed,False,True,False,Completed,Settled,True,False,Chargeback
TXN495124,CUST0098,16/02/2024,Auto-generated Withdrawals transaction - TX Ref 65794,657.79,Withdrawals,06:33:54,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN343746,CUST0090,11/02/2024,Auto-generated Pre-Funding transaction - TX Ref 38921,1181.06,Pre-Funding,14:53:06,Chargeback,False,True,False,Pending,Settled,True,True,Chargeback
TXN501240,CUST0164,25/02/2024,Auto-generated Bill Payments transaction - TX Ref 12319,1555.34,Bill Payments,13:46:59,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN708092,CUST0169,08/02/2024,Auto-generated Pre-Funding transaction - TX Ref 52577,6473.0,Pre-Funding,01:42:02,Refunded,False,False,False,Completed,Settled,True,True,Pending
TXN875003,CUST0133,25/02/2024,Auto-generated Bill Payments transaction - TX Ref 52858,4628.62,Bill Payments,15:18:12,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN950786,CUST0189,28/01/2024,Auto-generated Card Payments transaction - TX Ref 76502,7815.14,Card Payments,11:09:40,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN146187,CUST0091,03/01/2024,Auto-generated Pre-Funding transaction - TX Ref 41892,6741.77,Pre-Funding,10:25:04,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN493862,CUST0078,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 90449,8204.03,Bill Payments,12:45:01,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN685127,CUST0097,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 73293,8286.16,Pre-Funding,14:27:45,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN693639,CUST0121,08/01/2024,Auto-generated Bill Payments transaction - TX Ref 41168,5264.44,Bill Payments,11:56:05,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN148024,CUST0035,02/02/2024,Auto-generated Card Payments transaction - TX Ref 71710,1378.1,Card Payments,19:51:49,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN639690,CUST0007,24/01/2024,Auto-generated Pre-Funding transaction - TX Ref 34478,6319.11,Pre-Funding,13:59:57,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN148512,CUST0120,15/02/2024,Auto-generated Withdrawals transaction - TX Ref 30691,8705.48,Withdrawals,19:02:21,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN649355,CUST0106,06/02/2024,Auto-generated Pre-Funding transaction - TX Ref 43982,5387.37,Pre-Funding,06:34:38,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN650235,CUST0056,28/01/2024,Auto-generated Pre-Funding transaction - TX Ref 82458,4644.94,Pre-Funding,08:39:03,Completed,False,False,False,Failed,Settled,True,True,Pending
TXN410659,CUST0059,19/02/2024,Auto-generated Transfers transaction - TX Ref 44021,7637.52,Transfers,01:49:42,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN527216,CUST0064,01/03/2024,Auto-generated Transfers transaction - TX Ref 91467,5132.24,Transfers,01:46:07,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN140108,CUST0147,08/02/2024,Auto-generated Pre-Funding transaction - TX Ref 92319,3271.72,Pre-Funding,20:53:14,Refunded,False,False,False,Completed,Settled,True,True,Pending
TXN747779,CUST0117,08/02/2024,Auto-generated Bill Payments transaction - TX Ref 96104,9074.5,Bill Payments,12:09:46,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN813746,CUST0041,26/01/2024,Auto-generated Pre-Funding transaction - TX Ref 52228,3426.5,Pre-Funding,02:30:42,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN745423,CUST0151,09/02/2024,Auto-generated Card Payments transaction - TX Ref 10944,8342.85,Card Payments,04:20:12,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN541185,CUST0015,23/02/2024,Auto-generated Bill Payments transaction - TX Ref 45471,3962.71,Bill Payments,12:54:50,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN587137,CUST0159,26/01/2024,Auto-generated Withdrawals transaction - TX Ref 47015,722.94,Withdrawals,07:49:13,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN616529,CUST0007,02/01/2024,Auto-generated Transfers transaction - TX Ref 99609,652.5,Transfers,02:09:49,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN129030,CUST0006,27/02/2024,Auto-generated Withdrawals transaction - TX Ref 90913,219.38,Withdrawals,08:53:10,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN998585,CUST0069,25/02/2024,Auto-generated Withdrawals transaction - TX Ref 19036,4113.7,Withdrawals,02:26:04,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN584389,CUST0017,08/02/2024,Auto-generated Card Payments transaction - TX Ref 58340,1744.29,Card Payments,01:04:56,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN228842,CUST0084,18/01/2024,Auto-generated Card Payments transaction - TX Ref 89947,275.53,Card Payments,22:30:38,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN789582,CUST0101,01/01/2024,Auto-generated Card Payments transaction - TX Ref 84758,2670.64,Card Payments,00:54:09,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN389664,CUST0029,01/03/2024,Auto-generated Pre-Funding transaction - TX Ref 70885,2893.97,Pre-Funding,12:17:21,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN519894,CUST0017,14/01/2024,Auto-generated Transfers transaction - TX Ref 51887,1550.31,Transfers,01:53:41,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN566720,CUST0014,28/02/2024,Auto-generated Pre-Funding transaction - TX Ref 55931,7586.87,Pre-Funding,11:09:40,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN577500,CUST0157,07/01/2024,Auto-generated Withdrawals transaction - TX Ref 92963,4682.3,Withdrawals,12:47:22,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN564263,CUST0147,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 61893,7470.11,Withdrawals,20:57:48,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN753842,CUST0167,15/01/2024,Auto-generated Card Payments transaction - TX Ref 87660,8517.28,Card Payments,03:01:38,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN621496,CUST0193,11/02/2024,Auto-generated Withdrawals transaction - TX Ref 30373,4995.47,Withdrawals,15:32:33,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN199387,CUST0040,14/01/2024,Auto-generated Withdrawals transaction - TX Ref 30238,3710.07,Withdrawals,18:19:16,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN157484,CUST0039,09/01/2024,Auto-generated Withdrawals transaction - TX Ref 26316,1634.2,Withdrawals,04:39:40,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN397426,CUST0007,22/01/2024,Auto-generated Bill Payments transaction - TX Ref 43388,2584.21,Bill Payments,15:05:02,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN264232,CUST0033,23/01/2024,Auto-generated Card Payments transaction - TX Ref 61909,2841.98,Card Payments,05:28:31,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN415262,CUST0066,01/01/2024,Auto-generated Transfers transaction - TX Ref 23173,8681.42,Transfers,21:50:48,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN206704,CUST0009,25/02/2024,Auto-generated Transfers transaction - TX Ref 48205,389.53,Transfers,00:34:39,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN323014,CUST0108,08/02/2024,Auto-generated Bill Payments transaction - TX Ref 22314,4529.44,Bill Payments,01:10:57,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN925120,CUST0061,30/01/2024,Auto-generated Pre-Funding transaction - TX Ref 31305,9262.15,Pre-Funding,20:46:06,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN289087,CUST0117,11/01/2024,Auto-generated Bill Payments transaction - TX Ref 94799,3044.48,Bill Payments,00:43:51,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN411491,CUST0190,15/02/2024,Auto-generated Withdrawals transaction - TX Ref 37604,6544.95,Withdrawals,14:55:47,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN821477,CUST0143,31/01/2024,Auto-generated Withdrawals transaction - TX Ref 27949,1555.49,Withdrawals,23:51:52,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN231586,CUST0076,13/02/2024,Auto-generated Transfers transaction - TX Ref 26003,731.63,Transfers,21:33:03,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN336594,CUST0150,23/01/2024,Auto-generated Withdrawals transaction - TX Ref 76543,8014.04,Withdrawals,17:53:32,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN715457,CUST0080,15/02/2024,Auto-generated Bill Payments transaction - TX Ref 38275,1803.28,Bill Payments,12:09:14,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN451204,CUST0079,29/02/2024,Auto-generated Card Payments transaction - TX Ref 91896,1643.74,Card Payments,16:06:10,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN860715,CUST0003,11/01/2024,Auto-generated Bill Payments transaction - TX Ref 96636,590.93,Bill Payments,20:53:47,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN254253,CUST0114,24/01/2024,Auto-generated Pre-Funding transaction - TX Ref 27486,1180.38,Pre-Funding,16:42:17,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN499116,CUST0086,10/02/2024,Auto-generated Transfers transaction - TX Ref 41683,5967.38,Transfers,06:43:01,Pending,False,False,False,Pending,Not Settled,True,False,Pending
TXN761486,CUST0196,25/01/2024,Auto-generated Card Payments transaction - TX Ref 24919,7950.62,Card Payments,03:49:01,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN465128,CUST0184,21/01/2024,Auto-generated Pre-Funding transaction - TX Ref 24864,3116.98,Pre-Funding,21:01:13,Completed,False,False,False,Pending,Settled,True,True,Pending
TXN485655,CUST0187,25/02/2024,Auto-generated Card Payments transaction - TX Ref 30619,1809.95,Card Payments,04:06:06,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN270681,CUST0026,06/01/2024,Auto-generated Card Payments transaction - TX Ref 51010,2544.48,Card Payments,20:17:00,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN156605,CUST0194,27/01/2024,Auto-generated Transfers transaction - TX Ref 49160,3647.67,Transfers,23:06:18,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN156036,CUST0053,31/01/2024,Auto-generated Transfers transaction - TX Ref 83656,4106.13,Transfers,20:30:13,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN187116,CUST0135,28/02/2024,Auto-generated Bill Payments transaction - TX Ref 79902,907.79,Bill Payments,06:07:21,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN342719,CUST0176,16/01/2024,Auto-generated Bill Payments transaction - TX Ref 67445,9663.76,Bill Payments,16:10:37,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN741990,CUST0198,21/01/2024,Auto-generated Card Payments transaction - TX Ref 43831,2342.06,Card Payments,17:37:22,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN889215,CUST0021,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 54885,9017.97,Withdrawals,08:42:02,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN875039,CUST0097,06/02/2024,Auto-generated Pre-Funding transaction - TX Ref 76956,2880.92,Pre-Funding,04:20:14,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN647932,CUST0104,17/02/2024,Auto-generated Pre-Funding transaction - TX Ref 82384,5746.87,Pre-Funding,08:06:01,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN950289,CUST0075,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 21523,4055.13,Bill Payments,09:27:47,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN779894,CUST0154,11/02/2024,Auto-generated Transfers transaction - TX Ref 96116,4953.23,Transfers,06:20:08,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN134421,CUST0187,31/01/2024,Auto-generated Withdrawals transaction - TX Ref 30483,989.15,Withdrawals,20:23:55,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN718163,CUST0168,07/02/2024,Auto-generated Withdrawals transaction - TX Ref 93908,8187.83,Withdrawals,21:25:15,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN548445,CUST0126,13/02/2024,Auto-generated Withdrawals transaction - TX Ref 10266,6574.04,Withdrawals,20:04:39,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN985013,CUST0121,12/02/2024,Auto-generated Pre-Funding transaction - TX Ref 34327,6964.77,Pre-Funding,15:29:06,Completed,False,False,False,Failed,Settled,True,True,Pending
TXN181952,CUST0129,27/02/2024,Auto-generated Pre-Funding transaction - TX Ref 76992,7190.01,Pre-Funding,00:58:22,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN319651,CUST0152,16/02/2024,Auto-generated Withdrawals transaction - TX Ref 17166,1825.56,Withdrawals,02:04:50,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN754633,CUST0168,23/02/2024,Auto-generated Bill Payments transaction - TX Ref 53644,7530.89,Bill Payments,05:44:55,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN454231,CUST0036,19/02/2024,Auto-generated Pre-Funding transaction - TX Ref 93510,6467.77,Pre-Funding,23:40:18,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN141850,CUST0054,04/01/2024,Auto-generated Bill Payments transaction - TX Ref 22957,7967.93,Bill Payments,19:47:54,Refunded,False,False,False,Pending,Settled,True,False,Pending
TXN414068,CUST0159,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 27875,1933.51,Withdrawals,03:41:37,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN395592,CUST0031,12/02/2024,Auto-generated Bill Payments transaction - TX Ref 80126,503.79,Bill Payments,14:38:46,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN606267,CUST0139,16/01/2024,Auto-generated Pre-Funding transaction - TX Ref 85076,1884.3,Pre-Funding,12:32:35,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN174518,CUST0157,27/01/2024,Auto-generated Transfers transaction - TX Ref 26269,2878.32,Transfers,05:20:57,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN125567,CUST0027,16/02/2024,Auto-generated Withdrawals transaction - TX Ref 41808,5997.35,Withdrawals,14:28:50,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN420955,CUST0019,02/02/2024,Auto-generated Pre-Funding transaction - TX Ref 37008,7951.34,Pre-Funding,13:16:59,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN512370,CUST0079,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 10939,2361.6,Pre-Funding,20:39:42,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN824368,CUST0131,25/02/2024,Auto-generated Card Payments transaction - TX Ref 54263,8267.5,Card Payments,10:27:41,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN978004,CUST0125,26/02/2024,Auto-generated Pre-Funding transaction - TX Ref 97380,3485.53,Pre-Funding,15:38:57,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN454980,CUST0020,11/01/2024,Auto-generated Pre-Funding transaction - TX Ref 59955,7519.83,Pre-Funding,11:28:03,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN816532,CUST0043,09/01/2024,Auto-generated Withdrawals transaction - TX Ref 14884,6289.89,Withdrawals,07:16:15,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN280970,CUST0164,05/02/2024,Auto-generated Pre-Funding transaction - TX Ref 26363,2255.37,Pre-Funding,07:23:46,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN664490,CUST0066,04/01/2024,Auto-generated Pre-Funding transaction - TX Ref 41660,5563.57,Pre-Funding,11:02:15,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN131206,CUST0176,18/01/2024,Auto-generated Card Payments transaction - TX Ref 15225,704.6,Card Payments,17:15:43,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN107536,CUST0160,21/01/2024,Auto-generated Withdrawals transaction - TX Ref 12478,9648.49,Withdrawals,23:15:08,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN852460,CUST0134,16/02/2024,Auto-generated Pre-Funding transaction - TX Ref 64345,1932.43,Pre-Funding,20:32:12,Completed,False,False,False,Completed,Settled,True,True,Pending
